,E,inter_para_1,inter_para_2,inter_para_3,inter_para_4,inter_para_5
82,199.7444305419922,-47.45131301879883,4.905755996704102,6.486912727355957,-15.884926795959473,-2.492737054824829
83,202.12747192382812,-48.00579071044922,4.977073669433594,6.581040382385254,-16.045654296875,-2.5335888862609863
84,206.82713317871094,-49.098018646240234,5.119305610656738,6.768970489501953,-16.358909606933594,-2.6159732341766357
85,209.15081787109375,-49.63771057128906,5.190256595611572,6.862664699554443,-16.51255226135254,-2.6574041843414307
86,213.7632293701172,-50.70891571044922,5.331919193267822,7.049227237701416,-16.81650161743164,-2.7404890060424805
87,194.92660522460938,-46.32706069946289,4.763960838317871,6.301233768463135,-15.551553726196289,-2.413361072540283
88,199.77296447753906,-47.4565315246582,4.907066345214844,6.489580154418945,-15.88350772857666,-2.4941182136535645
89,202.1547393798828,-48.01069259643555,4.978370189666748,6.583694934844971,-16.044095993041992,-2.5349626541137695
90,209.1754608154297,-49.64199447631836,5.191518306732178,6.865262985229492,-16.510757446289062,-2.658745050430298
91,211.4859161376953,-50.17856979370117,5.2623748779296875,6.958676338195801,-16.663108825683594,-2.700254201889038
92,213.78707885742188,-50.71305847167969,5.333167552947998,7.051772594451904,-16.8147029876709,-2.7418057918548584
93,216.0818634033203,-51.24625778198242,5.403914451599121,7.144505977630615,-16.965986251831055,-2.7833499908447266
94,195.0378875732422,-46.34817123413086,4.7687153816223145,6.31065559387207,-15.547728538513184,-2.418309211730957
95,197.4702606201172,-46.915279388427734,4.840305805206299,6.40481424331665,-15.715002059936523,-2.458494186401367
96,202.25076293945312,-48.027992248535156,4.982972145080566,6.593028545379639,-16.03853988647461,-2.539834499359131
97,204.60572814941406,-48.575416564941406,5.054092884063721,6.686999320983887,-16.195873260498047,-2.580888509750366
98,209.26243591308594,-49.657188415527344,5.195998191833496,6.874399662017822,-16.504425048828125,-2.6635076999664307
99,211.57131958007812,-50.19344711303711,5.26682710647583,6.967718124389648,-16.65673065185547,-2.7049710750579834
100,216.16595458984375,-51.261009216308594,5.408329486846924,7.153324127197266,-16.959781646728516,-2.787963390350342
101,218.4571075439453,-51.793766021728516,5.479043483734131,7.245521068572998,-17.111339569091797,-2.8294050693511963
102,200.7726593017578,-47.79646301269531,4.864896774291992,6.390589237213135,-16.09588050842285,-2.473497152328491
103,203.31163024902344,-48.390438079833984,4.9376301765441895,6.486064434051514,-16.27686309814453,-2.5130441188812256
104,208.2852783203125,-49.55177688598633,5.082334041595459,6.676727294921875,-16.624555587768555,-2.593794107437134
105,210.72337341308594,-50.12005615234375,5.154343128204346,6.771888256072998,-16.79191780090332,-2.634847402572632
106,215.51513671875,-51.23529052734375,5.297792434692383,6.961711883544922,-17.11583137512207,-2.717946767807007
107,217.8751220703125,-51.78398132324219,5.3692731857299805,7.0562896728515625,-17.273405075073242,-2.75986385345459
108,222.54066467285156,-52.868202209472656,5.511865615844727,7.244544506072998,-17.582475662231445,-2.8441245555877686
109,198.2362060546875,-47.2010612487793,4.793290615081787,6.297693252563477,-15.909785270690918,-2.4360251426696777
110,205.84825134277344,-48.98174285888672,5.0114521980285645,6.584113121032715,-16.45216941833496,-2.5546069145202637
111,208.3164825439453,-49.557682037353516,5.08366584777832,6.679387092590332,-16.623533248901367,-2.595231294631958
112,210.75302124023438,-50.12556838989258,5.155657768249512,6.774539947509766,-16.79070281982422,-2.636282444000244
113,213.1605987548828,-50.68612289428711,5.227456569671631,6.869534969329834,-16.95414161682129,-2.677684783935547
114,217.9011688232422,-51.788639068603516,5.370543956756592,7.058896064758301,-17.27181053161621,-2.7612781524658203
115,220.24110412597656,-52.33244323730469,5.441883563995361,7.153168678283691,-17.42711639404297,-2.8033456802368164
116,200.9379425048828,-47.82921600341797,4.871208667755127,6.40269136428833,-16.094181060791016,-2.4800195693969727
117,203.46844482421875,-48.42106246948242,4.943856716156006,6.4981369972229,-16.27408218383789,-2.5195846557617188
118,205.9639892578125,-49.003990173339844,5.016244888305664,6.593490123748779,-16.449193954467773,-2.5597152709960938
119,208.42623901367188,-49.578453063964844,5.088397026062012,6.6887359619140625,-16.619827270507812,-2.6003386974334717
120,213.26016235351562,-50.70436477661133,5.232068061828613,6.878807544708252,-16.94925308227539,-2.6827592849731445
121,215.63760375976562,-51.257423400878906,5.30363655090332,6.973555088043213,-17.1090145111084,-2.7244176864624023
122,220.33033752441406,-52.34828186035156,5.4463582038879395,7.1622467041015625,-17.421241760253906,-2.8083226680755615
123,222.652587890625,-52.88798141479492,5.517557621002197,7.256092071533203,-17.574790954589844,-2.8504488468170166
124,165.74105834960938,-38.618499755859375,4.654808521270752,6.385637283325195,-12.314303398132324,-1.9908454418182373
125,185.47691345214844,-43.37602996826172,5.222715377807617,7.0463738441467285,-13.812295913696289,-2.2447702884674072
126,189.17453002929688,-44.55693435668945,4.81773042678833,6.633011341094971,-14.458821296691895,-2.442436695098877
127,193.87344360351562,-45.664642333984375,4.963700771331787,6.806192398071289,-14.80088996887207,-2.5175764560699463
128,196.2192840576172,-46.218177795410156,5.036401748657227,6.89205265045166,-14.971990585327148,-2.555023670196533
129,200.9039306640625,-47.324527740478516,5.181234836578369,7.062441349029541,-15.314223289489746,-2.629674196243286
130,203.24288940429688,-47.87735366821289,5.253368854522705,7.147019386291504,-15.485345840454102,-2.6668760776519775
131,207.91455078125,-48.98228454589844,5.397116661071777,7.315071105957031,-15.827584266662598,-2.741025924682617
132,210.24749755859375,-49.53440475463867,5.468746185302734,7.398593425750732,-15.998698234558105,-2.777968406677246
133,214.90794372558594,-50.63800811767578,5.611588954925537,7.564745903015137,-16.340925216674805,-2.851574659347534
134,217.23568725585938,-51.18951416015625,5.682827949523926,7.6474199295043945,-16.51204490661621,-2.8882405757904053
135,199.78585815429688,-47.08826446533203,5.07769250869751,7.0108160972595215,-15.31203842163086,-2.590366840362549
136,204.45509338378906,-48.19401550292969,5.2269768714904785,7.178442001342773,-15.652457237243652,-2.6647303104400635
137,206.78688049316406,-48.74648666381836,5.3013834953308105,7.261688709259033,-15.822503089904785,-2.7019054889678955
138,209.11688232421875,-49.298702239990234,5.375617980957031,7.344585418701172,-15.99244499206543,-2.7390785217285156
139,213.77174377441406,-50.402313232421875,5.523549556732178,7.50941801071167,-16.33197593688965,-2.8134124279022217
140,216.09681701660156,-50.9537467956543,5.597238063812256,7.591399192810059,-16.501596450805664,-2.8505759239196777
141,187.6453094482422,-44.21513366699219,4.697821140289307,6.5741777420043945,-14.492526054382324,-2.363912343978882
142,189.9855499267578,-44.76795959472656,4.773073673248291,6.659331321716309,-14.661502838134766,-2.4008917808532715
143,194.65838623046875,-45.87251663208008,4.923150062561035,6.828326225280762,-14.999285697937012,-2.4748268127441406
144,196.99127197265625,-46.42428970336914,4.997974872589111,6.91220760345459,-15.168087005615234,-2.5117805004119873
145,201.65040588378906,-47.52685546875,5.1471967697143555,7.07884407043457,-15.505476951599121,-2.585639476776123
146,203.9768524169922,-48.07768249511719,5.221592903137207,7.161635398864746,-15.674063682556152,-2.6225461959838867
147,208.62425231933594,-49.17848205566406,5.369951248168945,7.326274394989014,-16.011022567749023,-2.6963043212890625
148,210.9452667236328,-49.728485107421875,5.443914890289307,7.408160209655762,-16.179399490356445,-2.7331526279449463
149,215.58262634277344,-50.82773208618164,5.591404438018799,7.571164608001709,-16.515945434570312,-2.806795597076416
150,193.49273681640625,-45.63054275512695,4.853364944458008,6.731558322906494,-14.951204299926758,-2.451876163482666
151,198.17147827148438,-46.73659896850586,5.003728866577148,6.900236129760742,-15.290541648864746,-2.5255610942840576
152,200.50665283203125,-47.288970947265625,5.0786614418029785,6.9839582443237305,-15.460033416748047,-2.5624148845672607
153,205.16937255859375,-48.39250183105469,5.228008270263672,7.150278568267822,-15.7986478805542,-2.636138916015625
154,207.49708557128906,-48.94368362426758,5.3024163246154785,7.232922554016113,-15.967772483825684,-2.6730077266693115
155,214.46730041503906,-50.5950813293457,5.524531364440918,7.479028224945068,-16.47444725036621,-2.783637523651123
156,216.78671264648438,-51.144866943359375,5.598190784454346,7.560530185699463,-16.64311408996582,-2.820516347885132
157,219.10430908203125,-51.694332122802734,5.671660423278809,7.641794681549072,-16.811676025390625,-2.8573930263519287
158,191.17799377441406,-45.05438995361328,4.837471008300781,6.682819366455078,-14.71512508392334,-2.433156728744507
159,195.863525390625,-46.162132263183594,4.986873149871826,6.8506951332092285,-15.056432723999023,-2.5061888694763184
160,198.2018585205078,-46.71527862548828,5.06125545501709,6.934054374694824,-15.226886749267578,-2.54270339012146
161,202.8701629638672,-47.82016372680664,5.209362030029297,7.099730491638184,-15.567387580871582,-2.6157333850860596
162,205.2003631591797,-48.37192916870117,5.283074855804443,7.182093143463135,-15.737442016601562,-2.6522459983825684
163,209.8537139892578,-49.4742317199707,5.429811000823975,7.345985412597656,-16.07717514038086,-2.7252695560455322
164,212.17697143554688,-50.02478790283203,5.502836227416992,7.427560806274414,-16.246868133544922,-2.761772871017456
165,216.8174591064453,-51.124794006347656,5.648209095001221,7.59007453918457,-16.585956573486328,-2.8347511291503906
166,219.13490295410156,-51.67426681518555,5.720569610595703,7.671054363250732,-16.7553653717041,-2.8712174892425537
167,199.3468475341797,-47.02140426635742,5.06540060043335,6.920338153839111,-15.349377632141113,-2.5558924674987793
168,204.03399658203125,-48.13044738769531,5.213545322418213,7.086606979370117,-15.69279956817627,-2.628833055496216
169,208.7081298828125,-49.237117767333984,5.360606670379639,7.251560688018799,-16.03537368774414,-2.701857566833496
170,211.04063415527344,-49.789588928222656,5.4337286949157715,7.333608150482178,-16.206350326538086,-2.738396167755127
171,215.69729614257812,-50.89297866821289,5.5791826248168945,7.496974468231201,-16.547754287719727,-2.811502456665039
172,218.02163696289062,-51.44390106201172,5.651527404785156,7.578339576721191,-16.71820068359375,-2.8480567932128906
173,180.0558319091797,-42.32005310058594,4.6691412925720215,6.440909385681152,-13.704740524291992,-2.3101511001586914
174,182.4017791748047,-42.87322235107422,4.7423505783081055,6.525681972503662,-13.875743865966797,-2.345912218093872
175,187.08714294433594,-43.97891616821289,4.888073444366455,6.6940178871154785,-14.217916488647461,-2.4171249866485596
176,189.42648315429688,-44.531402587890625,4.960588455200195,6.777630805969238,-14.389041900634766,-2.452582359313965
177,194.0987548828125,-45.635555267333984,5.104962348937988,6.943867206573486,-14.731327056884766,-2.5232086181640625
178,182.30691528320312,-42.78289794921875,4.782617092132568,6.614485740661621,-13.828570365905762,-2.3426012992858887
179,186.9746856689453,-43.886104583740234,4.9261250495910645,6.780664443969727,-14.171133041381836,-2.4116828441619873
180,189.30572509765625,-44.43730926513672,4.997636795043945,6.863285064697266,-14.34253215789795,-2.4460105895996094
181,193.9622039794922,-45.5389518737793,5.14027738571167,7.027688026428223,-14.6854829788208,-2.5142714977264404
182,196.28775024414062,-46.0893669128418,5.211439609527588,7.109504222869873,-14.857008934020996,-2.54822039604187
183,205.5738983154297,-48.288475036621094,5.4954833984375,7.4345479011535645,-15.543107986450195,-2.6830365657806396
184,184.35833740234375,-43.32268142700195,4.745168685913086,6.605315208435059,-14.000168800354004,-2.3961257934570312
185,189.03160095214844,-44.427513122558594,4.889955043792725,6.774675369262695,-14.341979026794434,-2.469663143157959
186,191.3652801513672,-44.979549407958984,4.962071418762207,6.858774185180664,-14.512914657592773,-2.50628662109375
187,198.35545349121094,-46.63422775268555,5.1774821281433105,7.109039783477783,-15.025815963745117,-2.615518808364868
188,200.68228149414062,-47.18532943725586,5.249030113220215,7.191859722137451,-15.196823120117188,-2.6517016887664795
189,203.0076904296875,-47.73624801635742,5.320483684539795,7.274416446685791,-15.36784839630127,-2.6877639293670654
190,191.39512634277344,-45.02947998046875,4.915078639984131,6.791202068328857,-14.5778169631958,-2.4909651279449463
191,203.3513946533203,-48.24140930175781,5.039241313934326,6.683038711547852,-16.13521385192871,-2.585731029510498
192,208.24888610839844,-49.3810920715332,5.1843976974487305,6.870985507965088,-16.47270965576172,-2.66943621635437
193,217.66067504882812,-51.57039260864258,5.469466686248779,7.241303443908691,-17.105310440063477,-2.8344950675964355
194,208.351318359375,-49.44992446899414,5.114058017730713,6.802652835845947,-16.570802688598633,-2.6528337001800537
195,210.80093383789062,-50.020790100097656,5.186976432800293,6.896580219268799,-16.739763259887695,-2.6952064037323
196,229.39991760253906,-54.35420608520508,5.756319522857666,7.632654190063477,-17.981454849243164,-3.028759002685547
197,194.46815490722656,-45.834068298339844,5.004383563995361,6.798264026641846,-14.865537643432617,-2.51142954826355
198,196.8099822998047,-46.38679504394531,5.07821798324585,6.882646083831787,-15.036659240722656,-2.5479259490966797
199,203.82293701171875,-48.043819427490234,5.298751354217529,7.133441925048828,-15.549644470214844,-2.657132863998413
200,206.15634155273438,-48.595699310302734,5.3719162940979,7.216344833374023,-15.720438003540039,-2.693455219268799
201,210.81700134277344,-49.698638916015625,5.517691612243652,7.381270408630371,-16.061647415161133,-2.7660105228424072
202,186.4424285888672,-43.91082000732422,4.77578592300415,6.537851333618164,-14.20235824584961,-2.4201698303222656
203,191.13946533203125,-45.01742172241211,4.9225006103515625,6.710062026977539,-14.545206069946289,-2.494333505630493
204,193.48399353027344,-45.57032775878906,4.9956583976745605,6.795473575592041,-14.716547012329102,-2.531277894973755
205,198.16549682617188,-46.675296783447266,5.141544818878174,6.965021133422852,-15.05898666381836,-2.6049246788024902
206,200.5026397705078,-47.22736740112305,5.2142653465271,7.049209117889404,-15.230060577392578,-2.641632318496704
207,202.83743286132812,-47.77914047241211,5.286835670471191,7.133042812347412,-15.401029586791992,-2.6782686710357666
208,209.82908630371094,-49.432838439941406,5.503640651702881,7.382640361785889,-15.913297653198242,-2.7877657413482666
209,212.15577697753906,-49.98355484008789,5.575623512268066,7.4652910232543945,-16.083852767944336,-2.82413387298584
210,191.39093017578125,-45.12237548828125,4.862603664398193,6.649427890777588,-14.627527236938477,-2.481292724609375
211,193.7382049560547,-45.67551040649414,4.936307430267334,6.736002445220947,-14.798779487609863,-2.5187735557556152
212,198.42501831054688,-46.781089782714844,5.083382606506348,6.907675266265869,-15.14117431640625,-2.5935325622558594
213,203.101806640625,-47.885658264160156,5.229950904846191,7.077523231506348,-15.483264923095703,-2.6680521965026855
214,207.76930236816406,-48.989158630371094,5.375943183898926,7.245734691619873,-15.82493782043457,-2.7423813343048096
215,214.8148956298828,-50.65584182739258,5.597672462463379,7.497660160064697,-16.33476448059082,-2.857694387435913
216,220.61520385742188,-52.02851486206055,5.861122131347656,7.720190525054932,-16.8229923248291,-2.8736355304718018
217,222.9358367919922,-52.57831954956055,5.934170722961426,7.800569534301758,-16.99213218688965,-2.9091761112213135
218,197.40713500976562,-46.53966522216797,5.126272678375244,6.9089226722717285,-15.127269744873047,-2.5223536491394043
219,199.73458862304688,-47.08880615234375,5.200717449188232,6.99144983291626,-15.296122550964355,-2.557979106903076
220,209.04698181152344,-49.289207458496094,5.497190475463867,7.318512439727783,-15.97374153137207,-2.7003464698791504
221,211.3743133544922,-49.83977508544922,5.5709733963012695,7.399660110473633,-16.143381118774414,-2.7359166145324707
222,216.0260772705078,-50.94084548950195,5.718111515045166,7.5613837242126465,-16.482568740844727,-2.8070385456085205
223,218.3501434326172,-51.4911994934082,5.791463375091553,7.64201545715332,-16.652040481567383,-2.8425967693328857
224,181.9518280029297,-42.63703918457031,4.885127067565918,6.725890159606934,-13.64638900756836,-2.3448233604431152
225,184.2757110595703,-43.18748092651367,4.958860874176025,6.808064937591553,-13.816789627075195,-2.3777847290039062
226,188.91629028320312,-44.28678894042969,5.106179714202881,6.971800804138184,-14.157061576843262,-2.4433071613311768
227,191.23313903808594,-44.835693359375,5.179793834686279,7.053401947021484,-14.326922416687012,-2.475893497467041
228,195.8603973388672,-45.93204879760742,5.326991081237793,7.216111660003662,-14.666065216064453,-2.540776252746582
229,198.1709747314453,-46.47954559326172,5.400589466094971,7.297250747680664,-14.835332870483398,-2.5731027126312256
230,202.7863311767578,-47.573238372802734,5.547835826873779,7.459141254425049,-15.173240661621094,-2.637589693069458
231,182.05001831054688,-42.65898895263672,4.890157222747803,6.729539394378662,-13.643293380737305,-2.3532912731170654
232,186.69517517089844,-43.759300231933594,5.037370681762695,6.893716335296631,-13.984027862548828,-2.419208526611328
233,189.0143585205078,-44.30873107910156,5.11091423034668,6.9755144119262695,-14.154138565063477,-2.451970100402832
234,193.64630126953125,-45.406150817871094,5.25793981552124,7.13859748840332,-14.493828773498535,-2.5171639919281006
235,195.95919799804688,-45.95418167114258,5.331445693969727,7.219908237457275,-14.663384437561035,-2.54962158203125
236,200.5792694091797,-47.048973083496094,5.478489875793457,7.382116794586182,-15.001912117004395,-2.6143200397491455
237,202.88658142089844,-47.59575271606445,5.552043437957764,7.463034152984619,-15.17087459564209,-2.6465885639190674
238,185.83474731445312,-43.6061897277832,4.873027324676514,6.772766590118408,-13.991435050964355,-2.4364492893218994
239,190.50604248046875,-44.71381759643555,5.017210006713867,6.9376540184021,-14.337807655334473,-2.5060267448425293
240,195.171142578125,-45.82025909423828,5.161425590515137,7.101648330688477,-14.683735847473145,-2.575089931488037
241,197.5015411376953,-46.373050689697266,5.233579635620117,7.183349132537842,-14.856521606445312,-2.609438419342041
242,199.83059692382812,-46.92559051513672,5.305782318115234,7.2648773193359375,-15.029175758361816,-2.6436784267425537
243,202.15834045410156,-47.47785568237305,5.378040313720703,7.346243381500244,-15.201687812805176,-2.677816867828369
244,206.81011962890625,-48.581607818603516,5.522753715515137,7.508538722991943,-15.54626178741455,-2.7458252906799316
245,209.13418579101562,-49.133079528808594,5.595218181610107,7.589489459991455,-15.718294143676758,-2.7797176837921143
246,181.88201904296875,-42.66618728637695,4.861417293548584,6.67141580581665,-13.691390991210938,-2.317765474319458
247,182.8241729736328,-42.889427185058594,4.89120626449585,6.704616069793701,-13.760686874389648,-2.331329345703125
248,184.46951293945312,-43.27581024169922,4.927928447723389,6.762888431549072,-13.862848281860352,-2.3696537017822266
249,185.4087677001953,-43.49834060668945,4.957529067993164,6.796017169952393,-13.932055473327637,-2.383213996887207
250,187.28564453125,-43.94302749633789,5.016674518585205,6.862151622772217,-14.070359230041504,-2.4102771282196045
251,188.22335815429688,-44.16520690917969,5.0462188720703125,6.895157337188721,-14.139464378356934,-2.423779010772705
252,181.6981201171875,-42.61958694458008,4.841080665588379,6.664628505706787,-13.65626335144043,-2.330812692642212
253,182.63848876953125,-42.842315673828125,4.870731353759766,6.6978912353515625,-13.725517272949219,-2.344447374343872
254,184.51763916015625,-43.28742980957031,4.929961681365967,6.764277458190918,-13.863936424255371,-2.3716511726379395
255,185.45639038085938,-43.50981521606445,4.959542751312256,6.797402858734131,-13.933090209960938,-2.385220766067505
256,187.3324432373047,-43.954280853271484,5.018651008605957,6.863532066345215,-14.071311950683594,-2.4123010635375977
257,189.32449340820312,-44.43569564819336,5.089259624481201,6.930104732513428,-14.226290702819824,-2.4332127571105957
258,181.74598693847656,-42.63114929199219,4.843123912811279,6.6659932136535645,-13.657327651977539,-2.332803249359131
