,viscosity_train,viscosity_train_pred
0,84965.484375,82551.66746536392
1,13095.1806640625,13247.345803930757
2,2465.13037109375,2455.861353900035
3,1199.907958984375,1201.925470636687
4,424.1131286621094,393.7042485331428
5,7480.08935546875,7181.324421078597
6,1422.2569580078125,1452.1837679549012
7,727.781005859375,772.4810523997581
8,464.05352783203125,449.9369336758964
9,259.82281494140625,260.93246853007383
10,4675.07177734375,5408.716193156335
11,992.2748413085938,1079.2627231637773
12,607.8935546875,583.1403925532541
13,4105.158203125,3732.090054488253
14,788.3956909179688,754.7156735635303
15,403.42877197265625,397.9797546229061
16,117.91922760009766,133.02792623044058
17,304.9048767089844,295.7970365194654
18,83.0962905883789,82.29108196718342
19,46.52546691894531,48.06322764056425
20,8.331136703491211,10.042817541266519
21,1380.2225341796875,1255.4167066348891
22,845.560546875,715.7326587327004
23,357.8092956542969,397.820025262234
24,125.21095275878906,120.01755283590177
25,70.10541534423828,80.92688532685978
26,42.94842529296875,42.87123294772676
27,27.938339233398438,27.368100443324597
28,1064.2225341796875,1218.6892310395447
29,671.8265991210938,712.2723571975429
30,295.8936462402344,285.4319119551343
31,206.43795776367188,205.03188705557602
32,109.9471435546875,111.51552241963596
33,82.26944732666016,83.39931667838006
34,49.898956298828125,48.597821638752734
35,39.646400451660156,37.8687944676788
36,3827.62548828125,3679.7761402140636
37,2186.37451171875,2187.3612804573463
38,820.5706176757812,848.3086754568797
39,533.7887573242188,574.8381200999925
40,249.63504028320312,224.6385316943087
41,179.46856689453125,173.27572095477976
42,99.48430633544922,98.16908719716977
43,75.94428253173828,77.66194579127043
44,47.4653434753418,50.65777200319844
45,2252.958984375,2137.335644437678
46,854.0587768554688,864.8781442349026
47,555.5730590820312,550.783337063205
48,257.23760986328125,257.3547097561372
49,183.09405517578125,187.68605167977734
50,100.48416137695312,101.76665583048434
51,77.47845458984375,78.15939737850029
52,48.424217224121094,48.932217438687786
53,39.25191116333008,39.20803397464076
54,2230.542236328125,2322.0432886936874
55,1339.430419921875,1420.8545338883503
56,544.572021484375,530.7563779792602
57,368.70611572265625,360.94998869489865
58,183.09405517578125,180.58498689251712
59,135.63938903808594,133.95240519994323
60,78.25714874267578,78.38879739776063
61,61.559234619140625,61.359974384197365
62,103.54432678222656,102.12577923780972
63,51.93537139892578,54.867589331367576
64,21.541902542114258,18.741740775313875
65,11.358882904052734,11.174690866895025
66,4.178699016571045,5.035340378572246
67,232.75811767578125,212.0936001588505
68,59.14546585083008,61.541427041237945
69,35.16319274902344,36.59476105599875
70,16.60991859436035,16.163885145624736
71,11.704811096191406,10.031252810312797
72,188.6700439453125,184.87849019045623
73,98.49443817138672,102.571117323034
74,25.790340423583984,26.306793206541418
75,17.63701629638672,16.20510239336306
76,164.0218963623047,183.25732965111567
77,85.6269302368164,88.78455470419301
78,31.500394821166992,29.899302125995938
79,21.541902542114258,19.780793997264603
80,7.845969200134277,7.660687951579632
81,57.39746856689453,60.0264525269162
82,33.784427642822266,32.8711776327111
83,26.57577133178711,28.298851245102085
84,17.814273834228516,17.224166405919608
85,14.73167610168457,14.450597279076586
86,10.590950012207031,10.604017680028777
87,70.80999755859375,72.00331473619282
88,41.2643928527832,39.5435351713879
89,32.136741638183594,33.967066995434955
90,17.28778076171875,17.182526325033717
91,14.439970970153809,14.463600053443027
92,12.182493209838867,12.583064187661282
93,10.38123607635498,10.557638485591884
94,212.72496032714844,196.72323944358254
95,151.4113006591797,147.13413130877734
96,81.45087432861328,81.77991851748565
97,61.559234619140625,60.554926656238166
98,37.71282196044922,37.963690504393334
99,30.26524543762207,30.127117517483253
100,20.49129295349121,20.640484588533276
101,17.115764617919922,17.736639128641553
102,57.974308013916016,60.95067558910395
103,44.7011833190918,44.539760609648354
104,28.2191219329834,28.95860086424663
105,22.873979568481445,22.66165011786122
106,15.799842834472656,15.491749946526483
107,13.463736534118652,13.44689086262433
108,9.874937057495117,9.721582535039362
109,95.58346557617188,95.86900972756258
110,52.98453140258789,46.41849416773162
111,33.784427642822266,34.43691112368049
112,27.38512420654297,26.914313771587942
113,22.421043395996094,22.581155147882942
114,15.642632484436035,15.918342263204657
115,13.329769134521484,13.400317544595994
116,167.33534240722656,169.89384286210222
117,121.51044464111328,118.10500677825061
118,90.92182922363281,97.7151572532558
119,69.4078369140625,71.46873390645102
120,42.521080017089844,43.77523997673146
121,34.4669189453125,33.58763402643877
122,23.103866577148438,23.070871176134563
123,19.491920471191406,19.774081351671917
124,20.287399291992188,21.43025839274799
125,194.41595458984375,188.89301715236041
126,2018.2784423828125,1871.7284719276033
127,788.3956909179688,844.6015747364081
128,518.0128173828125,575.8742191658891
129,247.15118408203125,239.7483325621832
130,179.46856689453125,172.017269415757
131,101.49402618408203,102.37983362138645
132,78.25714874267578,78.55980310112122
133,48.910888671875,50.35389152679081
134,40.04484939575195,37.8290933115732
135,327.01300048828125,316.7528355919765
136,157.5904998779297,140.14710711941237
137,113.29556274414062,93.83703329182308
138,62.802818298339844,64.28861519229768
139,24.532529830932617,27.57334770222659
140,20.08553695678711,22.68145093029788
141,5653.33154296875,5672.16724193935
142,3229.233154296875,3486.142093217521
143,1199.907958984375,1220.751493568479
144,765.0948486328125,768.6859177396716
145,347.2343444824219,349.8547762963444
146,242.2571563720703,247.20746104923356
147,129.0242156982422,126.550824247188
148,96.54412078857422,91.24531699946641
149,57.974308013916016,52.94574202864914
150,8184.52294921875,7438.940886230746
151,2670.443603515625,2619.154479970768
152,1619.7059326171875,1593.7282837323803
153,665.1416625976562,671.95150254138
154,445.8576965332031,470.43721783932835
155,160.7740478515625,164.86352370248744
156,120.30136108398438,119.45437557040849
157,91.83558654785156,95.50636457322065
158,6568.23193359375,6518.357894444805
159,2275.602294921875,2325.0976005361535
160,1422.2569580078125,1507.2670074368095
161,607.8935546875,607.4668156967329
162,411.5785827636719,406.81370589472755
163,206.43795776367188,200.00007228729635
164,151.4113006591797,143.22997054819496
165,87.35670471191406,82.40158020553022
166,68.0334701538086,66.74782389491473
167,1394.09375,1271.2225835166169
168,387.6101379394531,431.471458989173
169,192.4815216064453,182.83966820938355
170,139.770263671875,127.79584030566546
171,62.17792892456055,65.59293064226421
172,48.910888671875,50.06089746411715
173,340.3586730957031,287.7254303516725
174,244.69192504882812,287.7254303516725
175,134.289794921875,135.98110014112632
176,112.16822814941406,108.44703208326555
177,74.44049072265625,73.49167917614452
178,151.4113006591797,139.44197818988954
179,85.6269302368164,87.93657690209271
180,68.71723175048828,71.102072042269
181,49.898956298828125,48.56370367027382
182,39.25191116333008,40.5330058506104
183,22.421043395996094,22.31446609582209
184,1022.4937744140625,979.0543507937288
185,454.8646545410156,448.9839279170759
186,320.5377502441406,326.38821788468624
187,132.9535675048828,133.38666194842784
188,103.54432678222656,102.32337122772009
189,83.0962905883789,81.28590786185678
190,130.32090759277344,137.34705224063512
191,85.6269302368164,101.18423512596112
192,59.14546585083008,63.042017771252034
193,35.873538970947266,34.0764649994927
194,555.5730590820312,527.4890412187857
195,340.3586730957031,375.097832947584
196,75.18864440917969,75.30090170115598
197,780.5508422851562,751.6925900233819
198,487.84613037109375,478.66087277954057
199,214.86285400390625,197.04199666885378
200,149.90476989746094,154.86518146868275
201,81.45087432861328,89.75266991745698
202,327.01300048828125,310.2546440856447
203,164.0218963623047,161.0449861242483
204,121.51044464111328,117.2920311009512
205,70.80999755859375,70.94130424295794
206,54.598148345947266,58.84236701698548
207,42.097991943359375,45.67394686666924
208,33.448265075683594,31.234187150835254
209,27.112638473510742,26.306142432976866
210,1881.8299560546875,1823.1606192842557
211,1176.1483154296875,1302.5205617222023
212,518.0128173828125,575.9929686191762
213,357.8092956542969,326.67651092991196
214,179.46856689453125,178.90328176287247
215,96.54412078857422,98.3907734230696
216,32.45972442626953,31.127820361542078
217,25.790340423583984,25.49567375050111
218,639.0610961914062,641.7677226251838
219,379.9349670410156,412.4123443318701
220,156.02249145507812,138.80069048437562
221,106.69774627685547,101.50435872382852
222,57.39746856689453,58.50303480848539
223,42.94842529296875,47.866734067095834
224,244.69192504882812,238.94317595894492
225,167.33534240722656,171.47704025908206
226,86.48751831054688,88.5879642762464
227,65.3658447265625,69.80053971918889
228,39.646400451660156,36.45295732386096
229,31.186960220336914,30.15394216103667
230,20.697233200073242,20.28854244368514
231,1261.42822265625,1169.9500796932598
232,544.572021484375,558.4554161613338
233,376.1544494628906,385.0379748325156
234,190.56626892089844,201.84552417074963
235,141.1749267578125,139.0361658563061
236,83.931396484375,84.93329148654959
237,66.02279663085938,68.06359843337583
238,1339.430419921875,1349.3424429268725
239,854.0587768554688,826.1958738050693
240,395.4403991699219,382.9370617659851
241,267.73565673828125,275.52334177852845
242,194.41595458984375,199.28995016741163
243,145.47438049316406,140.7330965991953
244,84.77494812011719,88.54924738496649
245,66.68631744384766,69.86142741246742
246,55.14688491821289,53.44635067195847
247,47.942378997802734,46.71767979729761
248,34.123966217041016,32.86118392607902
249,30.876646041870117,30.416822652624962
250,21.97707748413086,22.002091685776133
251,18.915849685668945,19.43677424505337
252,52.98453140258789,52.01086859560093
253,45.15043640136719,44.62272686558792
254,35.873538970947266,34.10812572490038
255,30.876646041870117,31.558100947685297
256,21.97707748413086,22.790941839128873
257,18.915849685668945,19.225701084139747
258,59.73990249633789,60.34671190832418
259,52.98453140258789,51.83469568933249
260,38.09183883666992,39.761368302984785
261,35.873538970947266,36.81160968523075
262,26.049537658691406,25.77603908735629
263,21.97707748413086,22.885459751217674
264,70.10541534423828,69.02647493342067
265,62.17792892456055,59.498582507788335
266,47.942378997802734,46.60543183995045
267,40.85380935668945,43.39427879543195
268,30.876646041870117,30.532930085088957
269,29.078523635864258,26.92056414427072
270,70.80999755859375,72.73640253037851
271,55.14688491821289,53.26359076511192
272,33.448265075683594,33.67661365124558
273,26.311336517333984,25.959225867176077
274,17.46152687072754,16.920740779105277
275,14.296290397644043,14.544772331164358
276,73.6998062133789,76.57231965657054
277,57.39746856689453,55.9387829366947
278,34.4669189453125,35.4880864253659
279,27.660348892211914,27.349608994276117
280,18.541288375854492,17.989603490588113
281,15.486985206604004,15.461678679979794
282,79.83804321289062,83.12403865384935
283,61.559234619140625,60.87073870514136
284,37.33756637573242,39.510991445722226
285,30.26524543762207,30.422557695610845
286,20.49129295349121,20.132819440609765
287,16.945459365844727,17.294233110559368
288,93.69078826904297,95.01803067421237
289,72.24044799804688,71.65727428317074
290,44.7011833190918,45.531397900792236
291,35.873538970947266,35.68419194968072
292,24.288429260253906,23.68583445068446
293,20.08553695678711,20.29282601872092
294,54.05488586425781,54.98553331016995
295,42.94842529296875,43.49663976997351
296,28.502731323242188,28.38956645642971
297,24.0467529296875,23.908192875478466
298,17.28778076171875,17.336919501498265
299,14.73167610168457,14.822884554353546
300,57.39746856689453,58.73780450586406
301,46.06253433227539,46.94041975252283
302,30.876646041870117,30.400991208105616
303,25.790340423583984,25.737518944109578
304,18.17414665222168,18.627569812627286
305,15.486985206604004,15.881076712593687
306,61.559234619140625,60.6170530380088
307,49.4024543762207,48.88068079214861
308,33.784427642822266,31.32982662042864
309,27.38512420654297,26.531173256815116
310,19.687816619873047,19.22632764973799
311,16.945459365844727,16.277547885306543
